PAIN	0
Timberrrr	0
downgrade	0
downgrade	0
short	0
short	0
oversold	1
oversold	1
oversold	1
oversold	1
BUY	1
In	1
LONGS	1
Long	1
buy	1
long	1
long	1
long	1
long	1
outperforms	1
oversold	1
top rated	1
top rated	1
Bullshit	2
Hold	2
Holding	2
cracking	2
overbought	2
overbought	2
running	2
sideways	2
DrainTheSwamp...suckers. https   t.co zjN1Tos7jG	0
GOGO short	0
HTZ lower	0
MDXG  lower.	0
MDXG lower	0
Active puts	0
Bottom Losses	0
Bottom Losses	0
Bottom Losses	0
Bottom Losses	0
Fight me.	0
Monday sold	0
Stochastic Overbought	0
Stochastic Overbought	0
Stochastic Overbought	0
Stochastic Overbought	0
Stochastic Overbought	0
Stochastic Overbought	0
Stochastic Overbought	0
Today s losers	0
Today s losers	0
Today s losers	0
Today s losers	0
bear flag	0
commodity weakness	0
congrats shorts	0
hip sinking 	0
looking weak	0
sell  RHT	0
short  MBLY	0
ADBE flying	1
CAT  5.10 	1
FCX  3.53 	1
GPRO up	1
IEF bullish	1
STX Higher	1
UCO  4.44 	1
WMT, 13 	1
Add to	1
Aggressive Buy	1
Back in	1
Best performers	1
Breakout watch	1
Bull Candle	1
China winners	1
China winners	1
Closed Buy	1
Closed Buy	1
Covered Call	1
Favorite Stocks	1
Long LEAPS	1
Long setup	1
Near HOD	1
Nice  NationalFastFoodDay	1
Still holding	1
Top  NetPayoutYields	1
Top  NetPayoutYields	1
Top  NetPayoutYields	1
Top  NetPayoutYields	1
Top holdings	1
Welcome https   t.co l5Vpl3OBwB	1
add in	1
bot  CHRW	1
bot  EZPW	1
buy  WYNN	1
finds support	1
looking tasty	1
looooooooove              onedirection	1
new HOD	1
peachy prospects	1
ripping early	1
soars pre market	1
top stocks	1
top stocks	1
up  5.80	1
waaant https   t.co 80BaxG1rsw	1
4Mrs.Kim 3Emily 2Luke 1Sookie  GilmoreGirlsTop4	2
GilmoreGirlsTop4  Jess Sookie Michel Lane	2
GilmoreGirlsTop4RoryLorelaiEmilyMiss Kim	2
SPY  0.05 	2
X  2.27 	2
YOKU 0	2
WISN12News Fracking	2
krismendoza  homeopathy	2
Buy Call 	2
Correct https   t.co yk9J1NAztp	2
DolarToday https   t.co 1mG3GIaNcv	2
Drop expected	2
Finding Support	2
I m out	2
Including conservatives...	2
Moody s downgrade	2
Out  AAPL	2
Possible target	2
Thoughts  https   t.co a7oivCVp9a	2
Thoughts ... https   t.co nsTlE2Soic	2
all higher	2
bail out	2
cover all	2
gap filled	2
holding strong	2
long on	2
patents system	2
so volatile 	2
sold xoma	2
suddenly realizing	2
up 7 	2
weak outlook	2
Hatchimals are shite	0
EliotHiggins  KremlinTrolls FAKE	0
Hope012015 COMEY COUP.	0
Another Sell Rating	0
Biggest Market Losers	0
Biggest Market Losers	0
Biggest Market Losers	0
Biggest Market Losers	0
Biggest Market Losers	0
Biggest Market Losers	0
Biggest Market Losers	0
Cisco also lower	0
Embarrassing China numbers	0
FUCK BOB DYLAN	0
Hell just frozehttps   t.co vhmYcVyibX	0
Insiders Are Selling	0
Insiders Are Selling	0
PLUNGING  Back to	0
Short  TSLA calls	0
Stock dropping hard...	0
What goes up...	0
all going down	0
breaking below support	0
double top reject	0
down  2.84 premarket	0
down 5.43  	0
look out belooooooowwww	0
new squeeze plays	0
new squeeze plays	0
new squeeze plays	0
out  NFLX  .35	0
out of  KRE	0
retreats like clockwork	0
so heartbreaking     https   t.co L5kAVQFpoG	0
weakness continues again.	0
FFIV up 7 	1
   Muhammad ALi Thankyou    	1
utahjazz Happy Thanksgiving 	1
vighu96  Nitibha Kaul Thanks	1
Best outperformers ranked	1
Best outperformers ranked	1
Bullish MA Crossovers	1
Bullish MA Crossovers	1
Bullish MA Crossovers	1
Bullish MA Crossovers	1
